UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,30.82,*,T190301C00022000,,call,03/01/2019,03/01/2019,22,0,8.05,9.85,0,0,0
T,30.82,*,T190301P00022000,,put,03/01/2019,03/01/2019,22,0.01,0,0.02,0,5,0
T,30.82,*,T190301C00023000,,call,03/01/2019,03/01/2019,23,6.79,7.75,8.1,0,1,0
T,30.82,*,T190301P00023000,,put,03/01/2019,03/01/2019,23,0.07,0,0.01,0,17,0
T,30.82,*,T190301C00023500,,call,03/01/2019,03/01/2019,23.5,0,7.05,8.35,0,0,0
T,30.82,*,T190301P00023500,,put,03/01/2019,03/01/2019,23.5,0,0,0.02,0,0,0
T,30.82,*,T190301C00024000,,call,03/01/2019,03/01/2019,24,0,6.55,8.25,0,0,0
T,30.82,*,T190301P00024000,,put,03/01/2019,03/01/2019,24,0,0,0.02,0,0,0
T,30.82,*,T190301C00024500,,call,03/01/2019,03/01/2019,24.5,0,6.05,6.85,0,0,0
T,30.82,*,T190301P00024500,,put,03/01/2019,03/01/2019,24.5,0.01,0,0.02,0,8,0
T,30.82,*,T190301C00025000,,call,03/01/2019,03/01/2019,25,0,5.8,6.1,0,0,0
T,30.82,*,T190301P00025000,,put,03/01/2019,03/01/2019,25,0.02,0,0.01,0,80,0
T,30.82,*,T190301C00025500,,call,03/01/2019,03/01/2019,25.5,5.57,5.3,5.6,0,10,0
T,30.82,*,T190301P00025500,,put,03/01/2019,03/01/2019,25.5,0.05,0,0.02,0,6,0
T,30.82,*,T190301C00026000,,call,03/01/2019,03/01/2019,26,5.18,4.8,4.95,2,13,0
T,30.82,*,T190301P00026000,,put,03/01/2019,03/01/2019,26,0.02,0,0.02,0,17,0
T,30.82,*,T190301C00026500,,call,03/01/2019,03/01/2019,26.5,3.35,4.25,4.6,0,2,0
T,30.82,*,T190301P00026500,,put,03/01/2019,03/01/2019,26.5,0.03,0,0.01,0,731,0
T,30.82,*,T190301C00027000,,call,03/01/2019,03/01/2019,27,4.07,3.8,3.95,0,22,0
T,30.82,*,T190301P00027000,,put,03/01/2019,03/01/2019,27,0.01,0,0.01,0,113,0
T,30.82,*,T190301C00027500,,call,03/01/2019,03/01/2019,27.5,3.2,3.3,3.45,0,14,0
T,30.82,*,T190301P00027500,,put,03/01/2019,03/01/2019,27.5,0.01,0,0.01,0,794,0
T,30.82,*,T190301C00028000,,call,03/01/2019,03/01/2019,28,2.9,2.81,2.87,13,68,0
T,30.82,*,T190301P00028000,,put,03/01/2019,03/01/2019,28,0.01,0,0.01,0,724,0
T,30.82,*,T190301C00028500,,call,03/01/2019,03/01/2019,28.5,2.67,2.31,2.38,28,335,0
T,30.82,*,T190301P00028500,,put,03/01/2019,03/01/2019,28.5,0.02,0,0.02,0,471,0
T,30.82,*,T190301C00029000,,call,03/01/2019,03/01/2019,29,1.67,1.82,1.85,198,584,0
T,30.82,*,T190301P00029000,,put,03/01/2019,03/01/2019,29,0.01,0,0.01,23,1555,0
T,30.82,*,T190301C00029500,,call,03/01/2019,03/01/2019,29.5,1.31,1.32,1.35,283,1007,0
T,30.82,*,T190301P00029500,,put,03/01/2019,03/01/2019,29.5,0.01,0,0.01,0,1685,0
T,30.82,*,T190301C00030000,,call,03/01/2019,03/01/2019,30,0.81,0.82,0.88,350,2077,0
T,30.82,*,T190301P00030000,,put,03/01/2019,03/01/2019,30,0.01,0,0.01,27,2290,0
T,30.82,*,T190301C00030500,,call,03/01/2019,03/01/2019,30.5,0.3,0.26,0.35,2254,3364,0
T,30.82,*,T190301P00030500,,put,03/01/2019,03/01/2019,30.5,0.01,0,0.02,1548,7627,0
T,30.82,*,T190301C00031000,,call,03/01/2019,03/01/2019,31,0.01,0,0.01,6273,7311,0
T,30.82,*,T190301P00031000,,put,03/01/2019,03/01/2019,31,0.17,0.16,0.2,5370,8350,0
T,30.82,*,T190301C00031500,,call,03/01/2019,03/01/2019,31.5,0.05,0,0.01,470,8197,0
T,30.82,*,T190301P00031500,,put,03/01/2019,03/01/2019,31.5,0.65,0.65,0.69,630,412,0
T,30.82,*,T190301C00032000,,call,03/01/2019,03/01/2019,32,0.01,0,0.01,0,5261,0
T,30.82,*,T190301P00032000,,put,03/01/2019,03/01/2019,32,1.19,1.16,1.2,151,350,0
T,30.82,*,T190301C00032500,,call,03/01/2019,03/01/2019,32.5,0.01,0,0.01,0,3110,0
T,30.82,*,T190301P00032500,,put,03/01/2019,03/01/2019,32.5,1.74,1.61,1.7,43,136,0
T,30.82,*,T190301C00033000,,call,03/01/2019,03/01/2019,33,0.01,0,0.01,0,187,0
T,30.82,*,T190301P00033000,,put,03/01/2019,03/01/2019,33,2.21,2.14,2.2,70,6,0
T,30.82,*,T190301C00033500,,call,03/01/2019,03/01/2019,33.5,0,0,0.01,0,159,0
T,30.82,*,T190301P00033500,,put,03/01/2019,03/01/2019,33.5,2.71,2.64,2.7,91,60,0
T,30.82,*,T190301C00034000,,call,03/01/2019,03/01/2019,34,0.09,0,0.02,0,1,0
T,30.82,*,T190301P00034000,,put,03/01/2019,03/01/2019,34,2.86,3.15,3.2,30,60,0
T,30.82,*,T190301C00034500,,call,03/01/2019,03/01/2019,34.5,0,0,0.02,0,0,0
T,30.82,*,T190301P00034500,,put,03/01/2019,03/01/2019,34.5,0,3.55,3.8,0,0,0
T,30.82,*,T190301C00035000,,call,03/01/2019,03/01/2019,35,0.02,0,0.01,0,215,0
T,30.82,*,T190301P00035000,,put,03/01/2019,03/01/2019,35,4.35,4.05,4.4,0,0,0
T,30.82,*,T190301C00035500,,call,03/01/2019,03/01/2019,35.5,0,0,0.02,0,0,0
T,30.82,*,T190301P00035500,,put,03/01/2019,03/01/2019,35.5,0,4.55,4.75,0,0,0
T,30.82,*,T190301C00036000,,call,03/01/2019,03/01/2019,36,0,0,0.02,0,0,0
T,30.82,*,T190301P00036000,,put,03/01/2019,03/01/2019,36,0,4.9,5.45,0,0,0
T,30.82,*,T190301C00036500,,call,03/01/2019,03/01/2019,36.5,0.02,0,0.02,0,1,0
T,30.82,*,T190301P00036500,,put,03/01/2019,03/01/2019,36.5,0,5.4,5.9,0,0,0
T,30.82,*,T190301C00037000,,call,03/01/2019,03/01/2019,37,0,0,0.02,0,0,0
T,30.82,*,T190301P00037000,,put,03/01/2019,03/01/2019,37,0,5.9,6.3,0,0,0
T,30.82,*,T190301C00038000,,call,03/01/2019,03/01/2019,38,0,0,0.02,0,0,0
T,30.82,*,T190301P00038000,,put,03/01/2019,03/01/2019,38,0,6.9,7.35,0,0,0
T,30.82,*,T190308C00022000,,call,03/08/2019,03/01/2019,22,0,8.7,9.85,0,0,0
T,30.82,*,T190308P00022000,,put,03/08/2019,03/01/2019,22,0.01,0,0.02,0,21,21
T,30.82,*,T190308C00022500,,call,03/08/2019,03/01/2019,22.5,0,8.2,9.4,0,0,0
T,30.82,*,T190308P00022500,,put,03/08/2019,03/01/2019,22.5,0,0,0.02,0,0,0
T,30.82,*,T190308C00023000,,call,03/08/2019,03/01/2019,23,0,7.7,9,0,0,0
T,30.82,*,T190308P00023000,,put,03/08/2019,03/01/2019,23,0,0,0.02,0,0,0
T,30.82,*,T190308C00024000,,call,03/08/2019,03/01/2019,24,5.7,6.8,6.95,0,15,15
T,30.82,*,T190308P00024000,,put,03/08/2019,03/01/2019,24,0.02,0,0.02,50,0,50
T,30.82,*,T190308C00024500,,call,03/08/2019,03/01/2019,24.5,5.1,6.3,6.45,0,1,1
T,30.82,*,T190308P00024500,,put,03/08/2019,03/01/2019,24.5,0,0,0.02,0,0,0
T,30.82,*,T190308C00025000,,call,03/08/2019,03/01/2019,25,0,5.8,5.95,0,0,0
T,30.82,*,T190308P00025000,,put,03/08/2019,03/01/2019,25,0.01,0,0.02,0,24,24
T,30.82,*,T190308C00025500,,call,03/08/2019,03/01/2019,25.5,5.65,5.3,5.45,0,9,9
T,30.82,*,T190308P00025500,,put,03/08/2019,03/01/2019,25.5,0.09,0,0.02,0,3,3
T,30.82,*,T190308C00026000,,call,03/08/2019,03/01/2019,26,4.69,4.8,4.95,2,26,28
T,30.82,*,T190308P00026000,,put,03/08/2019,03/01/2019,26,0.05,0,0.01,0,38,38
T,30.82,*,T190308C00026500,,call,03/08/2019,03/01/2019,26.5,4.57,4.3,4.45,0,73,73
T,30.82,*,T190308P00026500,,put,03/08/2019,03/01/2019,26.5,0.01,0,0.02,0,47,47
T,30.82,*,T190308C00027000,,call,03/08/2019,03/01/2019,27,4.18,3.8,3.95,2,15,15
T,30.82,*,T190308P00027000,,put,03/08/2019,03/01/2019,27,0.01,0,0.02,0,226,226
T,30.82,*,T190308C00027500,,call,03/08/2019,03/01/2019,27.5,3.65,3.3,3.4,1,0,1
T,30.82,*,T190308P00027500,,put,03/08/2019,03/01/2019,27.5,0.03,0,0.03,0,121,121
T,30.82,*,T190308C00028000,,call,03/08/2019,03/01/2019,28,2.7,2.82,2.9,690,79,740
T,30.82,*,T190308P00028000,,put,03/08/2019,03/01/2019,28,0.02,0,0.03,0,232,232
T,30.82,*,T190308C00028500,,call,03/08/2019,03/01/2019,28.5,2.31,2.33,2.39,24,68,91
T,30.82,*,T190308P00028500,,put,03/08/2019,03/01/2019,28.5,0.01,0,0.03,0,377,377
T,30.82,*,T190308C00029000,,call,03/08/2019,03/01/2019,29,1.68,1.83,1.89,135,473,571
T,30.82,*,T190308P00029000,,put,03/08/2019,03/01/2019,29,0.03,0,0.03,1,1295,1296
T,30.82,*,T190308C00029500,,call,03/08/2019,03/01/2019,29.5,1.33,1.35,1.38,100,436,414
T,30.82,*,T190308P00029500,,put,03/08/2019,03/01/2019,29.5,0.05,0.02,0.03,319,905,1116
T,30.82,*,T190308C00030000,,call,03/08/2019,03/01/2019,30,0.9,0.88,0.9,700,1538,1653
T,30.82,*,T190308P00030000,,put,03/08/2019,03/01/2019,30,0.07,0.04,0.06,263,1108,1269
T,30.82,*,T190308C00030500,,call,03/08/2019,03/01/2019,30.5,0.47,0.46,0.48,2812,1782,2657
T,30.82,*,T190308P00030500,,put,03/08/2019,03/01/2019,30.5,0.14,0.12,0.13,628,1022,1456
T,30.82,*,T190308C00031000,,call,03/08/2019,03/01/2019,31,0.17,0.16,0.18,2672,5423,6556
T,30.82,*,T190308P00031000,,put,03/08/2019,03/01/2019,31,0.36,0.32,0.34,3698,1033,4360
T,30.82,*,T190308C00031500,,call,03/08/2019,03/01/2019,31.5,0.05,0.04,0.05,4442,3135,6458
T,30.82,*,T190308P00031500,,put,03/08/2019,03/01/2019,31.5,0.74,0.69,0.72,667,316,482
T,30.82,*,T190308C00032000,,call,03/08/2019,03/01/2019,32,0.02,0.01,0.02,308,3984,4189
T,30.82,*,T190308P00032000,,put,03/08/2019,03/01/2019,32,1.22,1.16,1.19,110,207,206
T,30.82,*,T190308C00032500,,call,03/08/2019,03/01/2019,32.5,0.01,0,0.01,3,565,568
T,30.82,*,T190308P00032500,,put,03/08/2019,03/01/2019,32.5,1.61,1.63,1.71,51,212,161
T,30.82,*,T190308C00033000,,call,03/08/2019,03/01/2019,33,0.02,0,0.02,0,109,109
T,30.82,*,T190308P00033000,,put,03/08/2019,03/01/2019,33,1.82,2.13,2.2,0,1,1
T,30.82,*,T190308C00033500,,call,03/08/2019,03/01/2019,33.5,0.02,0,0.02,0,5,5
T,30.82,*,T190308P00033500,,put,03/08/2019,03/01/2019,33.5,0,2.62,2.74,0,0,0
T,30.82,*,T190308C00034000,,call,03/08/2019,03/01/2019,34,0.01,0,0.02,0,11,11
T,30.82,*,T190308P00034000,,put,03/08/2019,03/01/2019,34,2.91,3.1,3.2,0,33,33
T,30.82,*,T190308C00034500,,call,03/08/2019,03/01/2019,34.5,0.04,0,0.02,0,2,2
T,30.82,*,T190308P00034500,,put,03/08/2019,03/01/2019,34.5,0,3.6,3.75,0,0,0
T,30.82,*,T190308C00035000,,call,03/08/2019,03/01/2019,35,0,0,0.02,0,0,0
T,30.82,*,T190308P00035000,,put,03/08/2019,03/01/2019,35,0,4.1,4.25,0,0,0
T,30.82,*,T190308C00035500,,call,03/08/2019,03/01/2019,35.5,0,0,0.02,0,0,0
T,30.82,*,T190308P00035500,,put,03/08/2019,03/01/2019,35.5,0,4.6,4.75,0,0,0
T,30.82,*,T190308C00036000,,call,03/08/2019,03/01/2019,36,0,0,0.02,0,0,0
T,30.82,*,T190308P00036000,,put,03/08/2019,03/01/2019,36,0,5.05,5.25,0,0,0
T,30.82,*,T190308C00036500,,call,03/08/2019,03/01/2019,36.5,0,0,0.02,0,0,0
T,30.82,*,T190308P00036500,,put,03/08/2019,03/01/2019,36.5,5.5,5.55,5.75,0,0,0
T,30.82,*,T190308C00037000,,call,03/08/2019,03/01/2019,37,0,0,0.02,0,0,0
T,30.82,*,T190308P00037000,,put,03/08/2019,03/01/2019,37,0,6.05,6.25,0,0,0
T,30.82,*,T190308C00037500,,call,03/08/2019,03/01/2019,37.5,0,0,0.02,0,0,0
T,30.82,*,T190308P00037500,,put,03/08/2019,03/01/2019,37.5,0,6.55,6.75,0,0,0
T,30.82,*,T190308C00038000,,call,03/08/2019,03/01/2019,38,0,0,0.02,0,0,0
T,30.82,*,T190308P00038000,,put,03/08/2019,03/01/2019,38,0,7.05,7.25,0,0,0
T,30.82,*,T190315C00015000,,call,03/15/2019,03/01/2019,15,16.15,15.75,15.95,0,12,12
T,30.82,*,T190315P00015000,,put,03/15/2019,03/01/2019,15,0,0,0.01,0,0,0
T,30.82,*,T190315C00016000,,call,03/15/2019,03/01/2019,16,14.95,14.75,14.95,0,46,46
T,30.82,*,T190315P00016000,,put,03/15/2019,03/01/2019,16,0.01,0,0.01,0,2,2
T,30.82,*,T190315C00017000,,call,03/15/2019,03/01/2019,17,14.15,13.75,13.95,0,2,2
T,30.82,*,T190315P00017000,,put,03/15/2019,03/01/2019,17,0,0,0.01,0,0,0
T,30.82,*,T190315C00018000,,call,03/15/2019,03/01/2019,18,13.2,12.75,12.95,0,4,4
T,30.82,*,T190315P00018000,,put,03/15/2019,03/01/2019,18,0,0,0.01,0,0,0
T,30.82,*,T190315C00019000,,call,03/15/2019,03/01/2019,19,0,11.75,12.2,0,0,0
T,30.82,*,T190315P00019000,,put,03/15/2019,03/01/2019,19,0,0,0.01,0,0,0
T,30.82,*,T190315C00020000,,call,03/15/2019,03/01/2019,20,10.3,10.75,10.95,0,31,31
T,30.82,*,T190315P00020000,,put,03/15/2019,03/01/2019,20,0.03,0,0.01,0,9,9
T,30.82,*,T190315C00021000,,call,03/15/2019,03/01/2019,21,10,9.75,9.95,0,30,30
T,30.82,*,T190315P00021000,,put,03/15/2019,03/01/2019,21,0,0,0.01,0,0,80
T,30.82,*,T190315C00022000,,call,03/15/2019,03/01/2019,22,9.32,8.75,8.95,0,106,106
T,30.82,*,T190315P00022000,,put,03/15/2019,03/01/2019,22,0.01,0,0.01,3,41,41
T,30.82,*,T190315C00022500,,call,03/15/2019,03/01/2019,22.5,8.5,8.25,8.45,0,29,29
T,30.82,*,T190315P00022500,,put,03/15/2019,03/01/2019,22.5,0,0,0.01,0,0,0
T,30.82,*,T190315C00023000,,call,03/15/2019,03/01/2019,23,6.45,7.75,7.95,0,1,1
T,30.82,*,T190315P00023000,,put,03/15/2019,03/01/2019,23,0.01,0,0.01,0,227,227
T,30.82,*,T190315C00023500,,call,03/15/2019,03/01/2019,23.5,0,7.3,7.4,0,0,0
T,30.82,*,T190315P00023500,,put,03/15/2019,03/01/2019,23.5,0,0,0.01,0,0,0
T,30.82,*,T190315C00024000,,call,03/15/2019,03/01/2019,24,7.2,6.75,6.95,0,12,12
T,30.82,*,T190315P00024000,,put,03/15/2019,03/01/2019,24,0.01,0,0.01,0,245,245
T,30.82,*,T190315C00024500,,call,03/15/2019,03/01/2019,24.5,6.7,6.25,6.45,0,34,34
T,30.82,*,T190315P00024500,,put,03/15/2019,03/01/2019,24.5,0,0,0.02,0,0,0
T,30.82,*,T190315C00025000,,call,03/15/2019,03/01/2019,25,5.5,5.8,5.9,0,108,108
T,30.82,*,T190315P00025000,,put,03/15/2019,03/01/2019,25,0.01,0,0.01,1,1394,1394
T,30.82,*,T190315C00025500,,call,03/15/2019,03/01/2019,25.5,5.7,5.3,5.4,0,67,67
T,30.82,*,T190315P00025500,,put,03/15/2019,03/01/2019,25.5,0,0,0.02,0,0,0
T,30.82,*,T190315C00026000,,call,03/15/2019,03/01/2019,26,4.83,4.75,4.95,6,114,113
T,30.82,*,T190315P00026000,,put,03/15/2019,03/01/2019,26,0.01,0,0.02,10,1348,1348
T,30.82,*,T190315C00026500,,call,03/15/2019,03/01/2019,26.5,4.7,4.25,4.45,0,6,6
T,30.82,*,T190315P00026500,,put,03/15/2019,03/01/2019,26.5,0,0,0.02,0,0,0
T,30.82,*,T190315C00027000,,call,03/15/2019,03/01/2019,27,4.2,3.85,3.9,6,249,249
T,30.82,*,T190315P00027000,,put,03/15/2019,03/01/2019,27,0.01,0.01,0.02,0,4945,4945
T,30.82,*,T190315C00027500,,call,03/15/2019,03/01/2019,27.5,3.8,3.3,3.4,0,6,6
T,30.82,*,T190315P00027500,,put,03/15/2019,03/01/2019,27.5,0.04,0,0.02,0,100,100
T,30.82,*,T190315C00028000,,call,03/15/2019,03/01/2019,28,2.69,2.85,2.91,18,6287,6286
T,30.82,*,T190315P00028000,,put,03/15/2019,03/01/2019,28,0.02,0.01,0.02,165,32546,32509
T,30.82,*,T190315C00028500,,call,03/15/2019,03/01/2019,28.5,2.34,2.36,2.41,273,178,276
T,30.82,*,T190315P00028500,,put,03/15/2019,03/01/2019,28.5,0.02,0.01,0.03,0,1697,1697
T,30.82,*,T190315C00029000,,call,03/15/2019,03/01/2019,29,1.75,1.88,1.91,576,4728,4845
T,30.82,*,T190315P00029000,,put,03/15/2019,03/01/2019,29,0.04,0.03,0.04,76,15508,15481
T,30.82,*,T190315C00029500,,call,03/15/2019,03/01/2019,29.5,1.25,1.41,1.43,324,93,365
T,30.82,*,T190315P00029500,,put,03/15/2019,03/01/2019,29.5,0.06,0.06,0.07,2000,3913,5817
T,30.82,*,T190315C00030000,,call,03/15/2019,03/01/2019,30,0.98,0.96,0.99,397,25905,25864
T,30.82,*,T190315P00030000,,put,03/15/2019,03/01/2019,30,0.1,0.1,0.12,453,28744,28729
T,30.82,*,T190315C00030500,,call,03/15/2019,03/01/2019,30.5,0.53,0.57,0.59,398,1537,1629
T,30.82,*,T190315P00030500,,put,03/15/2019,03/01/2019,30.5,0.21,0.21,0.22,1412,2847,3690
T,30.82,*,T190315C00031000,,call,03/15/2019,03/01/2019,31,0.28,0.28,0.29,1987,30657,30979
T,30.82,*,T190315P00031000,,put,03/15/2019,03/01/2019,31,0.43,0.42,0.43,1174,10503,10872
T,30.82,*,T190315C00031500,,call,03/15/2019,03/01/2019,31.5,0.12,0.11,0.12,1041,5450,5448
T,30.82,*,T190315P00031500,,put,03/15/2019,03/01/2019,31.5,0.89,0.75,0.77,230,1091,1152
T,30.82,*,T190315C00032000,,call,03/15/2019,03/01/2019,32,0.04,0.04,0.05,779,15884,15733
T,30.82,*,T190315P00032000,,put,03/15/2019,03/01/2019,32,1.26,1.17,1.2,262,4117,4223
T,30.82,*,T190315C00032500,,call,03/15/2019,03/01/2019,32.5,0.02,0.01,0.02,317,1944,2139
T,30.82,*,T190315P00032500,,put,03/15/2019,03/01/2019,32.5,1.65,1.66,1.69,247,208,307
T,30.82,*,T190315C00033000,,call,03/15/2019,03/01/2019,33,0.01,0.01,0.02,29,19817,19809
T,30.82,*,T190315P00033000,,put,03/15/2019,03/01/2019,33,1.82,2.15,2.2,116,720,683
T,30.82,*,T190315C00033500,,call,03/15/2019,03/01/2019,33.5,0.01,0,0.02,25,112,137
T,30.82,*,T190315P00033500,,put,03/15/2019,03/01/2019,33.5,2.35,2.62,2.69,22,0,0
T,30.82,*,T190315C00034000,,call,03/15/2019,03/01/2019,34,0.01,0,0.01,62,7262,7288
T,30.82,*,T190315P00034000,,put,03/15/2019,03/01/2019,34,2.84,3.1,3.25,0,2,2
T,30.82,*,T190315C00034500,,call,03/15/2019,03/01/2019,34.5,0,0,0.02,0,0,0
T,30.82,*,T190315P00034500,,put,03/15/2019,03/01/2019,34.5,3.6,3.55,3.8,0,56,56
T,30.82,*,T190315C00035000,,call,03/15/2019,03/01/2019,35,0.01,0,0.01,0,3413,3413
T,30.82,*,T190315P00035000,,put,03/15/2019,03/01/2019,35,3.8,4.05,4.3,0,65,65
T,30.82,*,T190315C00035500,,call,03/15/2019,03/01/2019,35.5,0,0,0.02,0,0,0
T,30.82,*,T190315P00035500,,put,03/15/2019,03/01/2019,35.5,4.2,4.55,4.8,0,0,0
T,30.82,*,T190315C00036000,,call,03/15/2019,03/01/2019,36,0.03,0,0.01,0,143,143
T,30.82,*,T190315P00036000,,put,03/15/2019,03/01/2019,36,4.75,5.1,5.3,0,51,51
T,30.82,*,T190315C00036500,,call,03/15/2019,03/01/2019,36.5,0,0,0.02,0,0,0
T,30.82,*,T190315P00036500,,put,03/15/2019,03/01/2019,36.5,5.2,5.55,5.8,0,0,0
T,30.82,*,T190315C00037000,,call,03/15/2019,03/01/2019,37,0,0,0.02,0,0,0
T,30.82,*,T190315P00037000,,put,03/15/2019,03/01/2019,37,0,5.9,6.25,0,0,0
T,30.82,*,T190315C00037500,,call,03/15/2019,03/01/2019,37.5,0,0,0.02,0,0,0
T,30.82,*,T190315P00037500,,put,03/15/2019,03/01/2019,37.5,0,6.4,6.75,0,0,0
T,30.82,*,T190315C00038000,,call,03/15/2019,03/01/2019,38,0.01,0,0.02,0,3,3
T,30.82,*,T190315P00038000,,put,03/15/2019,03/01/2019,38,6.85,7.05,7.3,0,51,51
T,30.82,*,T190315C00039000,,call,03/15/2019,03/01/2019,39,0,0,0.02,0,0,0
T,30.82,*,T190315P00039000,,put,03/15/2019,03/01/2019,39,7.75,8.1,8.25,0,0,0
T,30.82,*,T190322C00022000,,call,03/22/2019,03/01/2019,22,0,8.8,9.15,0,0,0
T,30.82,*,T190322P00022000,,put,03/22/2019,03/01/2019,22,0.02,0,0.02,0,1,1
T,30.82,*,T190322C00022500,,call,03/22/2019,03/01/2019,22.5,0,8.05,8.65,0,0,0
T,30.82,*,T190322P00022500,,put,03/22/2019,03/01/2019,22.5,0,0,0.02,0,0,0
T,30.82,*,T190322C00023000,,call,03/22/2019,03/01/2019,23,0,7.8,8.15,0,0,0
T,30.82,*,T190322P00023000,,put,03/22/2019,03/01/2019,23,0,0,0.02,0,0,0
T,30.82,*,T190322C00023500,,call,03/22/2019,03/01/2019,23.5,0,7.3,8,0,0,0
T,30.82,*,T190322P00023500,,put,03/22/2019,03/01/2019,23.5,0,0,0.02,0,0,0
T,30.82,*,T190322C00024000,,call,03/22/2019,03/01/2019,24,7.05,6.8,7.4,0,20,20
T,30.82,*,T190322P00024000,,put,03/22/2019,03/01/2019,24,0,0,0.03,0,0,0
T,30.82,*,T190322C00024500,,call,03/22/2019,03/01/2019,24.5,0,6.3,6.65,0,0,0
T,30.82,*,T190322P00024500,,put,03/22/2019,03/01/2019,24.5,0,0,0.03,0,0,0
T,30.82,*,T190322C00025000,,call,03/22/2019,03/01/2019,25,0,5.8,6.4,0,0,0
T,30.82,*,T190322P00025000,,put,03/22/2019,03/01/2019,25,0.05,0,0.03,0,10,10
T,30.82,*,T190322C00025500,,call,03/22/2019,03/01/2019,25.5,0,5.3,5.5,0,0,0
T,30.82,*,T190322P00025500,,put,03/22/2019,03/01/2019,25.5,0.06,0,0.03,0,1,1
T,30.82,*,T190322C00026000,,call,03/22/2019,03/01/2019,26,0,4.8,5.15,0,0,0
T,30.82,*,T190322P00026000,,put,03/22/2019,03/01/2019,26,0.02,0,0.03,0,15,15
T,30.82,*,T190322C00026500,,call,03/22/2019,03/01/2019,26.5,3.3,4.35,4.65,0,1,1
T,30.82,*,T190322P00026500,,put,03/22/2019,03/01/2019,26.5,0.09,0,0.03,0,25,25
T,30.82,*,T190322C00027000,,call,03/22/2019,03/01/2019,27,4.2,3.85,4,0,8,8
T,30.82,*,T190322P00027000,,put,03/22/2019,03/01/2019,27,0.02,0.01,0.03,10,63,63
T,30.82,*,T190322C00027500,,call,03/22/2019,03/01/2019,27.5,2.94,3.35,3.5,0,19,19
T,30.82,*,T190322P00027500,,put,03/22/2019,03/01/2019,27.5,0.04,0,0.04,0,66,66
T,30.82,*,T190322C00028000,,call,03/22/2019,03/01/2019,28,2.58,2.87,2.97,0,9,9
T,30.82,*,T190322P00028000,,put,03/22/2019,03/01/2019,28,0.04,0.02,0.04,0,384,384
T,30.82,*,T190322C00028500,,call,03/22/2019,03/01/2019,28.5,1.42,2.38,2.45,0,20,20
T,30.82,*,T190322P00028500,,put,03/22/2019,03/01/2019,28.5,0.04,0.04,0.06,3,194,195
T,30.82,*,T190322C00029000,,call,03/22/2019,03/01/2019,29,1.85,1.91,1.96,12,138,139
T,30.82,*,T190322P00029000,,put,03/22/2019,03/01/2019,29,0.07,0.05,0.07,3,640,640
T,30.82,*,T190322C00029500,,call,03/22/2019,03/01/2019,29.5,1.59,1.46,1.5,36,397,433
T,30.82,*,T190322P00029500,,put,03/22/2019,03/01/2019,29.5,0.1,0.09,0.11,10,711,715
T,30.82,*,T190322C00030000,,call,03/22/2019,03/01/2019,30,0.96,1.03,1.06,179,887,830
T,30.82,*,T190322P00030000,,put,03/22/2019,03/01/2019,30,0.18,0.17,0.18,70,977,1018
T,30.82,*,T190322C00030500,,call,03/22/2019,03/01/2019,30.5,0.58,0.66,0.69,95,1497,1529
T,30.82,*,T190322P00030500,,put,03/22/2019,03/01/2019,30.5,0.36,0.29,0.31,20,510,522
T,30.82,*,T190322C00031000,,call,03/22/2019,03/01/2019,31,0.3,0.36,0.4,177,2492,2515
T,30.82,*,T190322P00031000,,put,03/22/2019,03/01/2019,31,0.58,0.49,0.52,233,451,616
T,30.82,*,T190322C00031500,,call,03/22/2019,03/01/2019,31.5,0.14,0.17,0.2,121,3014,3102
T,30.82,*,T190322P00031500,,put,03/22/2019,03/01/2019,31.5,0.58,0.79,0.83,10,139,139
